tweet,sentiment
"['salah', 'mulu', 'hidup', 'orang', 'endorse', 'kecantikan', 'diejek', 'heran', 'bentukan', 'ocehan', 'endorse', 'sih', 'muka', 'ocehan', 'cantik', 'endorse', 'muka', 'bersinar', 'ocehan', 'jelek', 'percaya', 'hadeh', 'kayak', 'ampun', 'adek', 'sih']",1
"['asik', 'sobat', 'kylie', 'endorse', 'main']",1
"['kesalahan', 'kesalahan', 'khas', 'influencer', 'parsah', 'udah', 'templat', 'udah', 'sensor', 'orang', 'udah', 'heran', 'ulasan', 'google', 'udah', 'penuh', 'komentar', 'negatif']",1
"['ampun', 'uang', 'bayar', 'hutang', 'indonesia', 'pemerintah', 'endorse', 'berdiri', 'biar', 'pendapatan', 'negara']",1
"['bohong', 'banget', 'celebrity', 'gapernah', 'endorse']",0
"['endorse', 'doang', 'gua', 'melewati']",1
"['manajer', 'nih', 'endorse']",1
"['banget', 'toner', 'kulit', 'kering', 'butuh', 'kelembaban', 'tambahan', 'lihat', 'ulasan', 'bagus', 'produk', 'tertarik', 'hadeh', 'semoga', 'rezeki']",1
"['sepakat', 'menaikkan', 'meme', 'grup', 'telegram', 'ajakan', 'pompa', 'koin', 'pemain', 'bersangkutan', 'membagi', 'voucher', 'bego', 'iseng', 'menyesak', 'influencer', 'menyerang', 'nakal', 'menyerang', 'influencer']",0
['endorse'],1
"['orang', 'mari', 'parsah', 'video', 'percaya', 'lucu', 'doang', 'konten', 'kreator', 'influencer', 'bebannya', 'contoh', 'didik', 'anak', 'orang', 'tugas', 'orang tuanya']",1
"['influencer', 'dibayar', 'netizen', 'cerdas', 'akal', 'membedakan', 'pejabat', 'tokoh', 'anggota', 'dewan', 'rakyat']",0
"['influencer', 'biar', 'biar', 'berpengalaman', 'kontrak', 'perjanjian', 'diterima', 'buzzer', 'era', 'perang', 'tagar', 'sosial', 'media', 'perang', 'biar', 'biar', 'berpengalaman', 'menghina', 'melecehkan', 'suku', 'kepala', 'negara', 'sah']",0
"['maaf', 'kakak', 'buzzer', 'orang', 'mengaku', 'influencer', 'jokowi', 'dibayar', 'nyata', 'contoh', 'abu', 'janda', 'pengakuan', 'dibayar', 'influencer', 'pemerintah', 'heran', 'buzzer', 'aksi', 'ribut', 'dominan', 'influencer', 'dibayar', 'berpakaian', 'uang', 'rakyat']",1
"['artis', 'beradu', 'bertengkar', 'parsah', 'edukasi', 'followers', 'berpakaian', 'beradu', 'parsah', 'endorse']",0
"['ulasan', 'fungsi', 'tgupp', 'pemborosan', 'anggaran']",0
"['karin', 'udah', 'ikhlas', 'bantu', 'orochimaru', 'fokus', 'endorse', 'foto', 'bareng', 'gangga']",1
"['heran', 'mohon', 'maaf', 'akun', 'foto', 'heran']",1
"['belajar', 'fikih', 'pernikahan', 'influencer', 'mantap']",1
"['kemarin', 'ramai', 'ulasan', 'palsu', 'ulasan', 'endorse', 'doang', 'menghina', 'nama', 'ulasan', 'udah', 'dampak', 'mencoba', 'produk', 'sedih', 'setahu', 'rela', 'dampak', 'sih', 'kasih', 'jujur', 'ulasan']",1
"['doi', 'endorse']",0
"['ketawa', 'udah', 'heran', 'cimory', 'udah', 'ulasan', 'jenis', 'edit']",1
"['endorse', 'cilok', 'aja']",0
"['endorse', 'cari', 'cowok', 'kakak', 'malu', 'kakak', 'malu']",1
"['endorse', 'pacaran', 'mengajukan']",0
"['endorse', 'seblak']",1
"['tokopedia', 'estimasi', 'terakhirnya', 'tanggal', 'nov', 'tokopedia', 'nih', 'tolong', 'ulasan', 'anteraja', 'pengiriman', 'berpakaian', 'anteraja', 'tokopedia']",1
"['tokopedia', 'estimasi', 'terakhirnya', 'tanggal', 'nov', 'tokopedia', 'nih', 'tolong', 'ulasan', 'anteraja', 'pengiriman', 'berpakaian', 'anteraja', 'tokopedia', 'mengecewakan']",1
"['curiga', 'isi', 'paket', 'berguna', 'ganti', 'kran', 'menghubungi', 'sunter', 'iya', 'lupa', 'kasih', 'ulasan', 'ulasan', 'produk', 'penjualnya']",1
"['menunggu', 'tawaran', 'endorse', 'oke', 'mobil', 'tepatnya']",1
"['senang', 'pakailah', 'sunstick', 'enak', 'aduh', 'wardah', 'terbawa', 'tante', 'ulasan', 'youtube', 'enak', 'berminyak', 'bubuk', 'harga', 'masuk', 'akal']",1
"['sedih', 'banget', 'udah', 'buka', 'endorse', 'baju']",1
"['akun', 'gila', 'sengaja', 'gulir', 'isi', 'ajaib', 'inti', 'endorse', 'banget', 'raja', 'nimbrung', 'mahdi', 'nimbrung', 'hubungan', 'khusus', 'amirul', 'jokowi', 'nimbrung', 'investasi', 'triliun', 'terguna', 'nama', 'partai']",1
"['kakak', 'ulasan']",1
"['bahaya', 'nih', 'kebiasaan', 'dikasih', 'kedepannya', 'pusing', 'anak', 'adik', 'pacaran', 'mengajarkan', 'cek', 'ulasan', 'bareng', 'biar', 'mengerti']",0
"['aneh', 'lebih baik', 'mantan', 'konglomerat', 'fatamorgana', 'balikan', 'heran', 'mae', 'cari', 'bahan', 'terkenal', 'terkenal', 'andin', 'caper', 'mancing', 'endorse', 'netizen', 'komentar', 'heboh']",1
"['endorse', 'influencer', 'teratas', 'pokoknya', 'aman', 'aman', 'aman', 'pembenci', 'pembenci', 'pembenci', 'cadangan']",1
"['abang', 'endorse']",1
"['kakak', 'endorse', 'kakak']",1
"['endorse', 'fadiljaidi', 'ketawa']",1
"['endorse', 'ketawa']",1
"['oiya', 'endorse', 'terima', 'kasih', 'kawan']",1
"['ketawa', 'enak', 'endorse', 'iyak', 'sayangnya', 'spontan', 'bahagia', 'bikin', 'ketawa']",1
"['keren', 'endorse', 'jejak', 'gundul']",1
"['endorse', 'ketawa']",1
"['iyak', 'ayahanda', 'penasaran', 'ayam', 'besuk', 'ulasan', 'ya', 'ayam']",1
"['pegawai', 'restoran', 'tragedi', 'selebgram', 'kabupaten', 'terulang', 'memikir', 'manusia', 'pegawai', 'restoran', 'berhak', 'malu', 'kaum', 'influencer']",0
"['pegawai', 'restoran', 'tragedi', 'selebgram', 'kabupaten', 'terulang', 'memikir', 'manusia', 'pegawai', 'restoran', 'berhak', 'malu', 'kaum', 'influencer']",0
"['habis', 'endorse', 'rachelvennya']",1
"['endorse', 'merek', 'udah']",1
"['aktif', 'uang', 'aktif', 'pendapatan', 'endorse', 'sayang']",1
"['anak', 'zaman', 'mengagumkan', 'selebgram', 'isi', 'endorse', 'barang', 'beribu', 'ribu', 'uang', 'mengalir', 'selebgram', 'sadar', 'kayak']",1
"['aneh', 'banget', 'meninggal', 'influencer', 'semena', 'semena', 'gamau', 'ribet', 'tinggal', 'bayar', 'mengenakan']",0
"['sikap', 'pelayanan', 'minus', 'sopan', 'pelanggan', 'sop', 'sikat', 'pekerjaan', 'heran', 'berpengalaman', 'sepatutnya', 'influencer', 'peraturan', 'gaboleh', 'vlog', 'kecuali', 'mengenakan', 'mengerti', 'memaksa', 'ketentuan']",1
"['awas', 'emosi', 'endorse']",1
"['ayo', 'merek', 'foto', 'endorse', 'marah', 'ketawa']",1
"['sebentar', 'endorse', 'nih', 'orang', 'menunggu', 'sebulan']",0
"['biar', 'ramai', 'endorse', 'hadeh', 'titip', 'produk', 'skincare', 'kucing', 'perawatan', 'kulit', 'bulu', 'hewan', 'peliharaan', 'kakak', 'silahkan', 'mengunjungi']",1
"['bohong', 'maaf', 'mulu', 'berulah', 'takut', 'mengembalikan', 'anggaran', 'endorse', 'banget', 'kena', 'somasi', 'numpang', 'ramai', 'rachelvennya', 'berhak', 'bela']",1
"['endorse', 'baju', 'kendala']",1
"['endorse', 'udah', 'menumpuk', 'sayang']",0
"['endorse', 'partai', 'gratis', 'uang', 'kampanye', 'menggelikan']",1
"['enak', 'berpakaian', 'narasi', 'mertua', 'endorse', 'covid']",1
"['gapapa', 'sih', 'instagram', 'terserah', 'ketawa', 'latihan', 'publik', 'bicara', 'latihan', 'influencer', 'ketawa']",1
"['tidak peduli', 'kayak', 'endorse', 'beli', 'skincare', 'bacot', 'membiayai', 'ria', 'ria']",1
"['gegara', 'gegara', 'lihat', 'komentar', 'heran', 'takut', 'ulasan', 'produk']",1
"['sih', 'kejadian', 'mempromosikan', 'bisnis', 'endorse', 'bisnis', 'husnudzan', 'heran']",1
"['gapapa', 'sih', 'risi', 'tinggal', 'diam', 'block', 'mengikuti', 'influencer', 'konten', 'shopee', 'mengangkut', 'kamera', 'jelek', 'mengobrol', 'kaku', 'atmosfer', 'video', 'foto', 'estetis', 'endorse', 'udah', 'santai', 'banget', 'mengobrol']",0
"['suka', 'gaada', 'salah', 'berbagi', 'ujung', 'ujung', 'kawan', 'keracunan', 'produk', 'ulasan', 'bangga', 'kasih', 'produk', 'produk', 'bagus']",1
"['hadeh', 'menduga', 'sih', 'habis', 'langsung', 'banjir', 'endorse', 'lapang']",1
"['habis', 'penjara', 'terkenal', 'terima', 'endorse', 'udah', 'sakit', 'sih', 'followers', 'sakit', 'endorse', 'sakit', 'tolong', 'daftar hitam', 'dibatalkan', 'banget', 'sih']",0
"['orang', 'indonesia', 'celebrity', 'follow', 'memperhatikan', 'uang', 'banget', 'endorse', 'endorse', 'niki', 'orang', 'orang', 'mencari', 'sosmed', 'otomatis', 'cek', 'igstory', 'niki', 'perjanjian']",0
"['merasakan', 'banget', 'bimbang', 'beli', 'produk', 'cari', 'ulasan', 'influencer', 'lihat', 'ulasan', 'pasar', 'lihat', 'perbandingan', 'harga', 'ketawa']",1
"['keluarga', 'jerinxsid', 'endorse', 'covid', 'alhamdulillah']",1
"['kehuru-haraan', 'kehuru-haraan', 'endorse', 'jalan', 'penasaran', 'jujur']",0
"['suka', 'lihat', 'ulasan', 'teman', 'skincare', 'rutin', 'dll', 'merasakan', 'nyata', 'influencer', 'teman', 'story', 'skincare', 'tertarik', 'produk', 'bagus', 'dll', 'suka']",1
"['kakak', 'endorse', 'bayi', 'variasi']",0
"['hasil', 'iklan', 'endorse', 'gala']",1
"['turun', 'tangan', 'heran', 'influencer', 'suka', 'mengurusi', 'komentar', 'gamasalah', 'sih', 'seks', 'status', 'uang', 'berguna', 'seks', 'uang', 'pribadi', 'gaya']",1
"['jerinxsid', 'menyerang', 'pribadi', 'mengawali', 'endorse', 'covid', 'adam', 'terima', 'adam', 'beda', 'berpandangan', 'tidak percaya', 'elu', 'jerinxsid', 'menyerang', 'pribadi', 'makian']",0
"['semoga', 'terbaca', 'selebgram', 'konten', 'kreator', 'artis', 'endorse', 'followers', 'bahan', 'lalu lintas', 'uang', 'memilih', 'produk', 'palsu', 'postingan', 'uang', 'menyaring']",1
"['senang', 'sih', 'jujur', 'terkadang', 'ulasan', 'produk', 'ketawa', 'gosip']",1
"['sukses', 'gaada', 'influencer', 'senang', 'berbagi', 'berharap', 'pengirim', 'gosip', 'tidak sampai', 'orang', 'iri', 'hati']",1
"['allah', 'menghempaskan', 'manusia', 'terkadang', 'acak', 'ulasan', 'produk', 'sok', 'ngartis', 'berbagi', 'kulit', 'butuh', 'solusi', 'heran', 'anjing']",1
"['yaudah', 'gua', 'keluyuran', 'heran', 'maaf', 'doang', 'mentok', 'duta', 'karantina', 'lumayan', 'tambahan', 'endorse']",1
"['untung', 'endorse', 'kurusuhan', 'teh']",1
"['udah', 'endorse', 'figur', 'publik', 'artis', 'influencer', 'bicara', 'gado', 'gado', 'indonesia', 'inggris', 'biar', 'menampak', 'keren', 'kepintaran', 'mengikuti', 'anak', 'bebek', 'udah', 'tren']",0
"['membantu', 'domba', 'endorse', 'pakde']",1
"['salam', 'abe', 'nama', 'aplikasi', 'kamera', 'bagus', 'abe', 'endorse']",0
"['arin', 'channel', 'endorse', 'terselubung', 'nih', 'menyebut', 'merek', 'menghormati', 'anata', 'desu']",0
"['makan', 'indomie', 'takut', 'perkiraan', 'endorse']",1
['endorse'],1
"['tunggu', 'sebentar', 'malam', 'endorse']",0
"['astaga', 'memperhatikan', 'moga', 'endorse', 'baju', 'fadiljaidi', 'sih', 'biar', 'toko', 'lenny', 'buka']",1
"['ketawa', 'iyak', 'uang', 'story', 'kemarin', 'pemeran', 'tambahan', 'mendalami', 'karakter', 'tutup', 'stok', 'endorse', 'pakaian', 'habis']",1
"['sih', 'influencer', 'heran', 'banget', 'foto', 'peserta', 'master', 'chef']",1
"['anjir', 'tawan v', 'berasa', 'endorse', 'erigo']",1
"['cemburu', 'endorse']",0
"['sehat', 'endorse', 'kaki']",1
"['admin', 'konten', 'tolong', 'endorse', 'ya']",1
"['endorse', 'langsung', 'virus']",1
"['anak', 'muda', 'rumah', 'tangga', 'orang', 'dewasa', 'promosi', 'menggencarkan', 'sosial', 'media', 'pengirim', 'dikasih', 'informasi', 'terkait', 'produk', 'berpakaian', 'promosi', 'endorse', 'iklan', 'kemasan', 'banget', 'ketawa', 'ciri', 'khas', 'produk']",1
"['banget', 'endorse', 'doang', 'tertawa']",1
"['sebentar', 'endorse', 'desember', 'heran', 'maksimal']",1
"['capek', 'banget', 'merekam', 'mulu', 'endorse', 'ngakak']",1
"['endorse', 'fadiljaidi', 'gua', 'melewati']",0
"['endorse', 'menonton', 'penuh']",0
"['memasang', 'barang', 'dikasih', 'olshop', 'maksudnya', 'bareng', 'endorse', 'kena', 'lihat', 'kamera', 'bareng', 'dikasih', 'sampel', 'doang', 'menghargai', 'olshop']",1
"['keanuagl', 'asik', 'pas', 'endorse', 'doi', 'ketawa']",1
"['follow', 'membela', 'kagak', 'endorse', 'kaya', 'hilang', 'kayaknya', 'sebentar', 'juta', 'follow', 'kaya', 'kayaknya', 'ketawa']",1
['endorse'],1
"['endorse', 'influencer', 'pulang', 'niat', 'fadiljaidi', 'sih']",1
"['endorse', 'terseru', 'ketawa']",1
"['endorse', 'sinematik', 'video', 'natgeo', 'dokumentasi']",1
"['fadiljaidi', 'totalitas', 'banget', 'endorse', 'pakmuh']",1
"['sepatutnya', 'bayar', 'endorse', 'lumayan', 'endorse']",1
"['isi', 'joget', 'gajelas', 'ulasan', 'produk', 'merekomendasi', 'tidak percaya', 'toko', 'perfandoman', 'video', 'anabul', 'tips', 'masak', 'menutupi', 'tips', 'menanam', 'penyemangat']",1
"['butuh', 'influencer', 'konten', 'pencipta']",0
"['perempuan', 'menurutku', 'muka', 'influencer', 'negeri', 'celebrity', 'terkenal', 'gegara', 'caper', 'sih', 'gapapa', 'asli', 'kasih', 'lihat', 'celebrity', 'negeri', 'badan', 'bagus', 'motivasi']",1
"['kakak', 'endorse', 'andalan', 'nih', 'ketawa']",1
"['heran', 'story', 'nama', 'embel', 'dokter', 'heran', 'anjir', 'gila', 'gila', 'gila', 'endorse', 'orang', 'berkabung', 'kawan', 'etika', 'main']",1
"['mood', 'banget', 'fadiljaidi', 'endorse', 'atmosfer', 'tanah', 'abang']",1
"['olshop', 'endorse', 'gaakan', 'rugi', 'sih']",0
"['rezeki', 'mengalir', 'keluarga', 'diterima', 'masyarakat', 'orang', 'totalitas', 'banget', 'endorse', 'konten']",1
"['percaya', 'endorse']",1
"['endorse', 'beli', 'akting', 'orang', 'percaya', 'barang', 'endorse', 'bener', 'bener', 'bagus']",1
"['totalitas', 'endorse', 'bener', 'bener', 'main', 'main', 'menikmati', 'pekerjaan', 'tonton', 'tertawa', 'keracunan', 'beli']",1
"['video', 'endorse', 'melewati', 'menunggu']",1
"['menggelikan', 'suka', 'banget', 'tonton', 'endorse', 'fadiljaidi', 'pakmuh']",0
"['heran', 'ulasan']",1
"['endorse', 'susu', 'beruang']",0
"['gamau', 'endorse', 'kakak']",0
"['raut', 'disuruh', 'ibunda', 'eunbi', 'akting', 'menyebalkan', 'biar', 'endorse']",1
"['kagum', 'kakak', 'santai', 'publik', 'figur', 'influencer', 'sepi', 'kepit', 'sayur', 'ketiak', 'perhatikan', 'netizen']",1
"['nangoja', 'endorsement']",1
"['ketawa', 'bener', 'kebutuhan', 'konten', 'otw', 'influencer', 'nanas']",1
"['seru', 'endorse', 'ketawa']",1
"['kayaknya', 'murni', 'aduan', 'buta', 'sih', 'memukul', 'meja', 'kabar', 'gaada', 'menyebut', 'bonus', 'mencuri', 'bonus', 'endorse', 'film', 'dll', 'kayaknya', 'ketua', 'fanbase', 'sih', 'bicara', 'tidak percaya']",0
"['gapapa', 'kakak', 'endorse', 'akun']",1
"['bantu', 'endorse', 'produk']",1
"['ulasan', 'ayahanda']",1
"['orang', 'endorse', 'shampoo', 'harum', 'ketiak', 'sih', 'kadet']",1
"['nih', 'foto', 'endorse', 'pelampung', 'bebek']",1
"['cantik', 'foto', 'endorse']",1
"['endorse', 'fadiljaidi', 'sengaja', 'fadiljaidi', 'main', 'menerima', 'menerima']",1
"['endorse', 'fadiljaidi', 'sengaja', 'fadiljaidi', 'main', 'menerima', 'menerima']",1
"['informasi', 'menerima', 'endorse', 'pangan', 'kopi', 'sih']",1
['endorse'],1
"['biar', 'endorse', 'samsung']",1
"['warga', 'tampung', 'lelang', 'hasil', 'endorse']",1
"['iyak', 'follow', 'olshop', 'endorse', 'fadiljaidi', 'fadiljaidi', 'nariknya', 'biar', 'orang', 'minat']",1
"['sengaja', 'memilih', 'merebahkan', 'ketawa', 'berenang', 'main', 'tennis', 'jalan', 'hotel', 'igstory', 'makanan', 'ginting', 'doang', 'video', 'endorse']",1
"['ketawa', 'terima kasih', 'heran', 'endorse', 'menumpang', 'mempromosikan']",1
"['mantap', 'selebgram']",1
"['endorse', 'tim', 'kreatif', 'nih', 'ketawa']",1
"['buzzer', 'mengusir', 'pengajian', 'dibilang', 'menjaga', 'negara kesatuan republik indonesia', 'trisila', 'ekasila', 'mengesahkan', 'lgbt', 'endorse', 'syiah', 'belain', 'mati', 'mati', 'makian', 'putih']",1
['endorse'],1
"['jeonghan', 'berpakaian', 'romantis', 'mahkota', 'ketawa', 'endorse', 'memakai', 'bergantian', 'jeoghan', 'prasangka', 'cocok', 'berpakaian', 'reinsein', 'banget', 'berpakaian']",1
"['bismillahirrahmanirrahim', 'endorse']",1
"['cocok', 'kemarin', 'cita', 'cita', 'endorse']",1
"['ayo', 'uang', 'udah', 'habis', 'gegara', 'yuk', 'yuk', 'endorse']",1
"['mengkodekan', 'gratis', 'pernis', 'alasan', 'endorse']",1
"['keren', 'influencer']",1
"['buka', 'endorse']",1
"['menunggu', 'endorse', 'masuk', 'endorse', 'ketawa']",1
"['mjb', 'bener', 'posisi', 'barang', 'senang', 'mengharukan', 'beliau', 'endorse', 'niat', 'main', 'main', 'gtt']",1
"['endorse', 'motor', 'nasional', 'mobile legend', 'nasional', 'sukses', 'endorse', 'esemka', 'nol', 'cacat']",0
"['gapapa', 'endorse']",1
"['ulasan', 'kahf', 'produk', 'parfum', 'muka', 'cuci', 'badan', 'cuci']",1
"['kabupaten', 'buaya']",1
"['sisanya', 'bajingan', 'orang']",0
"['heran', 'sahabat', 'netizen', 'indonesia', 'gosip', 'sebentar', 'dihina', 'masa bodoh', 'peringkat', 'menulis', 'nek', 'lebih baik', 'menulis', 'kontak', 'orang', 'endorse']",0
"['endorse', 'sayang']",1
"['endorse', 'atmosfer', 'melawak', 'gatau', 'ngakak']",0
"['hotel', 'ulasan', 'fajar', 'perancis', 'salah']",0
"['lee', 'endorse', 'iyak', 'taiwan']",0
"['suruh', 'endorse', 'pie', 'susu', 'bali', 'admin']",0
"['pantau', 'cici', 'memilih', 'endorse', 'pocky', 'dibandingkan', 'story', 'selamat', 'acara']",1
"['lupa', 'membantu', 'sang', 'kakak', 'endorse', 'butiknya']",1
"['iya', 'artis', 'mahal', 'endorse', 'mobile legend']",1
"['asik', 'banget', 'terima kasih', 'endorse']",1
"['endorse', 'celebrity']",1
"['endorse', 'endorse', 'sih']",1
"['berdeham', 'mas', 'endorse', 'kakak', 'pacaran', 'fatamorgana']",1
"['sumpah', 'endorse', 'tertawa', 'banget', 'toko', 'cici', 'tutup', 'habis', 'stok']",1
"['bahagia', 'tuan', 'endorsement']",1
"['iya', 'bener', 'lucu', 'bosan', 'endorse', 'untung', 'banget', 'olshop']",1
"['endorse', 'mekflurry']",1
"['influencer', 'menangkap', 'harun', 'masiku', 'biar', 'harum', 'mata', 'rakyat']",1
"['endorse', 'kayak', 'iyak', 'ukuran', 'bagan', 'banget', 'gede', 'babi', 'gede', 'coba', 'beli', 'semoga', 'pas', 'lucu']",1
"['sebentar', 'endorse', 'masuk']",0
"['endorse', 'sobat']",1
"['rahman', 'terkenal', 'endorse']",1
"['terkadang', 'pengirim', 'senang', 'sebujurnya', 'kdd', 'gambar', 'nih', 'mendidik', 'mental', 'tuhan', 'membalikkan', 'takdir', 'sekalinya', 'selebgram', 'endorse', 'postingan', 'story', 'juta', 'belajar', 'gratis']",1
"['gulir', 'terima kasih', 'dasar', 'terima kasih', 'dasar', 'doa', 'semoga', 'banjar', 'acil', 'lakas', 'sugih', 'lawan', 'laki', 'arab']",1
"['menghubungi', 'kawan', 'menghubungi', 'influencer', 'centang', 'biru', 'kecuali', 'membahas', 'endorse', 'uang', 'membalas']",1
"['teriak', 'cangkir', 'endorse']",0
"['sakit', 'endorsement']",0
"['saran', 'halo', 'kakak', 'selamat', 'pagi', 'grup', 'perusahaan', 'menjual', 'produk', 'tertarik', 'kerja', 'endorsement', 'syarat', 'ketentuan', 'endorsement', 'terima kasih']",1
"['pengaruh', 'media', 'influencer']",1
"['asik', 'endorse', 'bakso', 'aci']",1
['endorse'],1
"['atlit', 'bulutangkis', 'memperbarui', 'sosmed', 'dukung', 'perundungan', 'diungkit', 'pribadi', 'prestasi', 'banget', 'jalan', 'aman', 'memperbarui', 'endorse']",1
"['bali', 'tanding', 'endorse']",1
"['prestas', 'tim', 'india', 'selesai', 'afghanistan', 'hilang', 'bagus', 'tanda', 'ya', 'lonceng', 'indian', 'tim', 'pelajaran', 'uang', 'mengharapkan', 'endorsement', 'permainan', 'hai', 'india', 'indvsaf']",1
"['baniplbcci', 'aturan', 'pisang', 'tim', 'personil', 'heran', 'merek', 'endorsement']",1
"['akun', 'facebook', 'endorse', 'nih', 'sobat', 'endorse']",1
"['endorse', 'amarah']",0
"['bagus', 'sih', 'parsah', 'menghargai', 'endorse', 'raja', 'menarik', 'kakak']",1
"['endorse', 'keren', 'mood', 'banget', 'ketawa']",1
"['pasukan', 'ghoib', 'surah', 'endorse', 'mood', 'banget', 'endorse']",0
"['okay', 'ulasan', 'secepatnya', 'ya']",1
"['modal', 'parsah', 'kayak', 'beli', 'akun', 'berbayar', 'mempromosikan', 'mempromosikan', 'berpakaian', 'hastag', 'twit', 'sih']",1
"['jualan', 'endorse', 'ya', 'pengirim', 'mempromosikan', 'komentar', 'ramai', 'reels', 'masuk', 'fyp', 'telegram', 'gabung', 'dasar', 'dasar', 'balasan', 'hadeh', 'lupa']",1
"['endorse', 'pengirim', 'komentar', 'orang']",1
"['sabar', 'sabar', 'kakak', 'netizen', 'suudzan', 'heran', 'gegara', 'ulasan', 'jualan', 'gosip', 'dasar', 'sebelah', 'nangis', 'ulasan', 'produk', 'link', 'afiliasi', 'sisa', 'heran', 'nenek', 'gosip']",0
"['hadeh', 'pengamat', 'heran', 'artis', 'disana', 'endorse', 'iklan', 'muka', 'pajang', 'dimana', 'jarang', 'banget', 'menongkrong', 'twitter', 'ucapan', 'ultah', 'konser', 'papa', 'heran', 'tolak', 'ukur', 'terkenal']",1
"['teramat', 'anak', 'celebrity', 'kotor', 'ulasan', 'uang', 'produk', 'pemutih', 'kayak']",0
"['duga', 'sih', 'kerusakan', 'kontrol', 'keluhan', 'berpikir', 'dibayar', 'lihat', 'coser', 'kafe', 'rubrik', 'endorse']",1
"['terlepas', 'definisi', 'varian', 'nilai', 'tugas', 'berpakaian', 'produk', 'endorse', 'merek', 'kampus', 'uang']",1
"['publik', 'figur', 'endorse', 'produk', 'lokal', 'berpakaian', 'kalimat', 'baku', 'indonesia']",1
"['endorse', 'gapapa', 'muka']",1
"['tertawa', 'udah', 'bawa', 'ayahanda', 'endorse']",1
"['menunggu', 'endorse', 'parsah']",1
"['menunggu', 'endorse']",1
"['endorse', 'ketawa']",1
"['jess', 'sebentar', 'ulasan', 'ketawa']",1
"['jam', 'segini', 'habis', 'mengurusi', 'endorse']",1
"['aneh', 'endorse']",1
"['pikir', 'barang', 'heran', 'ulasan']",1
"['gua', 'endorse', 'usaha', 'admin', 'endorse']",0
"['cemburu', 'endorse', 'tahan', 'ketawa']",1
"['iya', 'kakak', 'bahan', 'omongan', 'lumayan', 'endorse', 'lucintaluna', 'lucintaluna']",0
"['endorse', 'makan', 'enak']",1
"['capek', 'produk', 'endorse', 'diterima']",1
"['sih', 'endorse', 'gendong', 'ketawa']",1
"['endorse', 'gaya', 'tanah', 'abang']",1
"['main', 'gaboleh', 'berangkat', 'diatas', 'maghrib', 'main', 'sore', 'maghrib', 'dichat', 'disuruh', 'gaboleh', 'main', 'habis', 'main', 'berasa', 'ulasan', 'kemana', 'makan', 'dll']",0
"['endorse', 'kaftan', 'ketawa', 'berguna', 'fadiljaidi', 'pakmuh', 'endorse', 'daster', 'pakmuh', 'manekin']",1
"['aduh', 'sih', 'dijadikan', 'templat', 'mengomentari', 'youtuber', 'influencer', 'korea', 'berbicara', 'cinta', 'indonesia']",1
"['follow', 'fadiljaidi', 'kreatif', 'banget', 'endorse', 'ketawa', 'lucu', 'ngakak', 'udah', 'cosplay', 'penjaga', 'toko', 'cici', 'cerita', 'udah', 'mengalahkan', 'kakak', 'tanah', 'abang']",1
"['artis', 'sih', 'hiburan', 'udah', 'habis', 'batal', 'pekerjaan', 'memboikot', 'pemerintah', 'indonesia', 'sebentar', 'viral', 'endorse']",1
"['asli', 'fadiljaidi', 'endorse', 'melewati']",1
